time,linear_x,linear_y,angular_z,cov_linear_x,cov_linear_y,cov_angular_z
1627660371067370000,1.79565154844841,0,-0.30414130892839,0.229769445140978,-0.033058525953973,0.012763075770971
1627660371067410000,1.11748286987503,0,-0.045751475899463,0.22972462297761,-0.032892446868463,0.012709080888904
1627660371111290000,0.988422094189699,0,-0.073992545620415,0.229680503837663,-0.032728793884581,0.012656125254722
1627660371111320000,0.752208298085792,0,-0.067967846259083,0.229637193845493,-0.03257322445096,0.012606053455037
1627660371155280000,0.55196270849069,0,-0.049881219553599,0.229596230100501,-0.032417184971839,0.012555991818049
1627660371155320000,1.39912626833418,0,-0.191738487629469,0.229555197404322,-0.032264484302606,0.012507246758711
1627660371200370000,1.57473076153743,0,-0.332814926791477,0.22951522639009,-0.032113056888443,0.012459104974474
1627660371200410000,1.99485899862631,0,-0.440514554886039,0.229475705461258,-0.031968137861522,0.012413265945112
1627660371200460000,2.10071946039123,0,-0.482933232683182,0.229438065890452,-0.031824116961363,0.012367864092724
1627660371243280000,1.51085081674242,0,-0.182266083015625,0.22940072919686,-0.031675694331427,0.012321241901903
1627660371243320000,1.47992760867007,0,-0.300701223295542,0.22936233529469,-0.031529734366137,0.012275637370725
1627660371260010000,1.74446586750901,0,-0.136784267955553,0.229324777323882,-0.031386792669867,0.012231168738764
1627660371280780000,1.38735959879618,0,-0.199082608642017,0.22928812597967,-0.031245084925014,0.012187259242527
1627660371327400000,1.4313650250715,0,-0.204554456799779,0.229251898862645,-0.03111044409224,0.012145748578607
1627660371327430000,1.21936253747017,0,-0.198668478948459,0.229217648046482,-0.03099053027728,0.012108969315305
1627660371371260000,0.741704748297425,0,-0.100806563441187,0.229187311743582,-0.030872114181954,0.012072697975159
1627660371371300000,1.17230644132486,0,-0.022297356880304,0.229157320820366,-0.030757065254735,0.01203759689521
1627660371415260000,1.69208963046328,0,-0.200951018224728,0.229128287807771,-0.030638313305726,0.01200145156184
1627660371415300000,1.59785347210815,0,-0.149543149261944,0.229098343250428,-0.03053396565836,0.011969904344071
1627660371459240000,2.09956448689318,0,-0.412292714732158,0.229072260518184,-0.030358620908254,0.011916562130691
1627660371459270000,1.99353450402361,0,-0.230506764614645,0.229027758514345,-0.030182843657116,0.011863808705663
1627660371459290000,1.59788820745128,0,-0.288856356573969,0.228983983792315,-0.030011116078933,0.011812559505977
1627660371503310000,1.72797769021303,0,-0.296001624440194,0.228941423678218,-0.029843471439023,0.011762793865661
1627660371503370000,2.09303837826089,0,-0.186337746201236,0.228900057044649,-0.029678049674822,0.011713934854097
1627660371522200000,2.24787151909829,0,-0.343006288637518,0.228859400346252,-0.029480559658332,0.01165575339173
1627660371538370000,1.91333635295204,0,-0.249412444491614,0.228810816854936,-0.029284997456823,0.011598688431776
1627660371579280000,1.98269467025873,0,-0.437805334941686,0.228763237684176,-0.029095357999721,0.011543708354675
1627660371579330000,1.44498399112489,0,-0.126614972674256,0.228717358965251,-0.028906167889068,0.011489165304524
1627660371623310000,2.40696876982982,0,-0.400797829768449,0.228671779748025,-0.028724445879149,0.011437127429945
1627660371623360000,1.41759438278625,0,-0.302736539167148,0.22862827461435,-0.028557331380291,0.011389582057837
1627660371667410000,1.56963314154774,0,-0.173284454853283,0.228588512240138,-0.028391732457928,0.01134266110969
1627660371667450000,1.24424799071267,0,-0.113072160170414,0.228549194616793,-0.028229178432208,0.011296863056238
1627660371711290000,2.03323243348576,0,-0.021320715675234,0.228510790909527,-0.028070840313537,0.011252497201762
1627660371711320000,2.20246389330917,0,-0.312792599856837,0.228473560396581,-0.027915933155872,0.011209317465988
1627660371755560000,2.48904158860977,0,-0.13278134800322,0.228437293187212,-0.027729714441426,0.011157548762977
1627660371755590000,1.86223847566835,0,-0.330475342466684,0.22839366767624,-0.027546416003544,0.011107071167251
1627660371799290000,1.34480901934371,0,-0.091091738905272,0.228351193864206,-0.027366745495508,0.011057899116162
1627660371799330000,1.03852547815514,0,-0.047052182438367,0.228309779014721,-0.02719209531165,0.01101039964511
1627660371799350000,1.92745820687905,0,-0.199140355121246,0.228269740692262,-0.027020333336556,0.010963957860315
1627660371843240000,1.25683228846261,0,-0.163581498400897,0.228230553292002,-0.026814909600378,0.010908628369515
1627660371843260000,1.75271406483861,0,-0.117045200808743,0.228183720659071,-0.026611643568429,0.010854427217128
1627660371857480000,1.84142727144686,0,-0.182427001004034,0.228137896301824,-0.026414546578321,0.010802257428871
1627660371877580000,1.88360698683974,0,-0.196233933436185,0.228093753103994,-0.026220418819901,0.010751221228252
1627660371923280000,1.29472137518123,0,0.016932284527779,0.228050518466515,-0.026031912321616,0.010702016339435
1627660371923310000,1.34637593378247,0,-0.186297049745185,0.228008802760776,-0.025840354652897,0.010652327993899
1627660371967250000,1.05762987831676,0,-0.183854726908971,0.227966615637476,-0.025653376760726,0.010604193869887
1627660371967270000,1.3678574866965,0,-0.296931078179883,0.22792572950207,-0.0254687041856,0.010556971367355
1627660372011250000,1.48877467626858,0,-0.301940876031845,0.227885575492089,-0.025290632140568,0.010511760442414
1627660372011280000,1.09564072445079,0,-0.095332954225816,0.22784710855951,-0.025113445991558,0.010467054541911
1627660372055320000,2.40931062738608,0,-0.140277682576827,0.227809025238615,-0.024984694922195,0.010434919893629
1627660372055370000,1.4088886598023,0,-0.289035693861004,0.227781738881591,-0.024859684460244,0.010403717821136
1627660372099660000,1.24823997159272,0,-0.30044694166577,0.22775512675225,-0.02473636969788,0.010373082520328
1627660372099700000,1.08019340488254,0,-0.133018885710304,0.227728980620133,-0.024613864552166,0.010342789804244
1627660372099720000,2.26632272798202,0,-0.234151016466524,0.227703110010391,-0.024499101844606,0.010314564593243
1627660372143240000,1.3449555950129,0,-0.148635477499893,0.227679006620094,-0.024331832825177,0.010273450008907
1627660372143270000,1.1133309750854,0,-0.252625111371909,0.227643738237009,-0.024167221648827,0.010233429231862
1627660372161560000,1.93983068715135,0,-0.050367601504555,0.227609499236089,-0.024005178922382,0.010194282823997
1627660372178280000,0.881003219184157,0,-0.048695683340915,0.227575980103117,-0.023845673901018,0.010155996044145
1627660372219280000,1.82018788960678,0,-0.263110788886843,0.227543172785127,-0.023694569791186,0.010119968973381
1627660372219310000,1.68982565633,0,-0.11010226768924,0.227512291468403,-0.023560820387342,0.010088290626054
1627660372263240000,1.49984335948243,0,-0.120198540399043,0.227485138608628,-0.023429394330742,0.010057286852697
1627660372263270000,2.3877890311294,0,-0.384253137388296,0.227458518965728,-0.023300690745933,0.01002708880624
1627660372307360000,1.52304471540101,0,-0.23641727364604,0.227432577309362,-0.02317549186932,0.00999786860119
1627660372307380000,1.59666405870961,0,-0.128309477545749,0.227407462838123,-0.023052481473711,0.009969302921954
1627660372351350000,1.90394568336166,0,-0.184740667600998,0.227382894910166,-0.022923736238061,0.009939540702106
1627660372351390000,2.4659024964711,0,-0.098275794599264,0.227357269285415,-0.02279747773498,0.00991053115176
1627660372395320000,0.683801526302798,0,-0.043844553331225,0.227332292420273,-0.022672918187777,0.009882060526314
1627660372395350000,1.64610218590528,0,-0.168657168121047,0.227307764353984,-0.022549748798232,0.009854054554134
1627660372443280000,2.2991371773165,0,-0.236667416508052,0.227283623006511,-0.022434089246718,0.009827905381131
1627660372443300000,1.72386650267446,0,-0.142626115760508,0.227261080884819,-0.022292893023417,0.009796072201724
1627660372443330000,1.60949288544091,0,-0.03184742010743,0.227233565719293,-0.02215425284859,0.009765073890269
1627660372487290000,1.4870110119621,0,-0.130873709488827,0.227206802936423,-0.022018794765838,0.009734967288264
1627660372487330000,1.3246654241498,0,-0.265588869096499,0.227180794829237,-0.021886542932066,0.009705745194425
1627660372496510000,1.45510461828692,0,-0.078845184287697,0.227155536434624,-0.021755914549273,0.009677044872373
1627660372520880000,1.66586521727565,0,-0.044014748845627,0.227130712698431,-0.021586516640404,0.009639981803942
1627660372563270000,2.27289640494446,0,-0.219133971010274,0.22709857378276,-0.021419336773747,0.009603772056633
1627660372563300000,2.99696963677626,0,-0.137817936581446,0.227067215454658,-0.021255390762468,0.009568527388056
1627660372611280000,1.18021265505696,0,-0.104426639517535,0.227036672141645,-0.021094560821613,0.009534206669616
1627660372611310000,1.98432183151157,0,-0.097603175753604,0.227006909311297,-0.020937342791503,0.009500901413906
1627660372655330000,1.01595779986179,0,-0.083942100490711,0.226978008857062,-0.020773938857973,0.009466520994413
1627660372655370000,2.56502216819937,0,-0.230088767225251,0.226948142238175,-0.02061347989855,0.009433032561487
1627660372699740000,2.424881563179,0,-0.361027858386003,0.226919043888313,-0.020456814966841,0.009400579904994
1627660372699780000,2.43308761765861,0,-0.043058540891404,0.226890828376031,-0.020299878358588,0.009368303587273
1627660372699870000,1.34353036113421,0,-0.011916882630915,0.226862743213003,-0.020153143046031,0.009338362759939
1627660372747380000,2.14869103598786,0,-0.121565911913625,0.226836687673872,-0.019923216028939,0.00929169174936
1627660372747420000,1.28742713787261,0,-0.239297342659139,0.226795921817608,-0.019724423149936,0.009251947647136
1627660372759370000,2.24277145396173,0,-0.333690147562547,0.226761304071892,-0.01951487179603,0.009210391974754
1627660372781670000,0.856678460958861,0,-0.002287507125618,0.226725025857336,-0.019306301745622,0.00916948033669
1627660372823340000,0.973463431970218,0,-0.117970789932245,0.226689295539113,-0.01911085820555,0.009131550398532
1627660372867390000,1.74734430025328,0,-0.176081435324404,0.226656156722664,-0.018900966921851,0.009091189304903
1627660372867420000,1.72828019427234,0,-0.226310974891867,0.226620836212652,-0.018692805117033,0.009051614959867
1627660372867460000,0.768938607942774,0,-0.111215080571656,0.226586194582573,-0.018490430598655,0.009013555440905
1627660372911480000,1.82314313043197,0,-0.222001796903735,0.22655285738775,-0.018291009208356,0.008976441804914
1627660372911500000,1.27891183758784,0,-0.30900514232038,0.226520321868458,-0.01809193093017,0.008939779636674
1627660372921390000,1.46744217401311,0,-0.162898440854303,0.226488156420129,-0.017898508755445,0.008904540912322
1627660372937940000,2.20025440975467,0,-0.192155898334212,0.22645722282522,-0.017707443357426,0.008870089845752
1627660372979320000,2.09681181867313,0,-0.27283860139935,0.226426956888278,-0.017516295349526,0.008835981974222
1627660373023320000,1.07637722782417,0,-0.149453197562411,0.226396970190171,-0.017313047297084,0.008800097333797
1627660373023410000,1.43712929091061,0,-0.066864005454542,0.2263653899956,-0.017150094233121,0.008771681500954
1627660373023430000,1.9120509619219,0,0.056031725182163,0.226340406939797,-0.017054475765055,0.008755177928221
1627660373067460000,1.42087357265199,0,-0.117028299497685,0.226325923473315,-0.016961507870823,0.008739145494166
1627660373067480000,1.13124711610791,0,-0.146631161356458,0.226311799185241,-0.016870372756321,0.008723512257752
1627660373077580000,1.47871811085407,0,-0.09548632407833,0.226298022252071,-0.016778055883927,0.008707756962058
1627660373099560000,0.980693443462354,0,-0.090586245804546,0.226284131187856,-0.016693192151522,0.00869335749255
1627660373139270000,1.43814819331257,0,-0.075015214083587,0.226271438024152,-0.016472791690567,0.008656133352274
1627660373139420000,1.43141618543312,0,-0.135347555297198,0.226238498482344,-0.01625720240102,0.008620337416185
1627660373183710000,0.788116994039169,0,-0.019389089983277,0.226206899641197,-0.016046646412947,0.008585821601087
1627660373183750000,1.56035352107831,0,-0.020512487316263,0.22617640861861,-0.015838253370507,0.008552091748851
1627660373231420000,1.79438025541152,0,-0.209365914151077,0.2261465898572,-0.015635255809114,0.00851965378241
1627660373231460000,1.62106136971429,0,-0.107609603019408,0.226117896364267,-0.015444152247649,0.008489497146876
1627660373275310000,1.34302515807437,0,0.012449396566432,0.226091208132388,-0.01525500136604,0.008459998345372
1627660373275340000,2.44672526993768,0,-0.185696935750595,0.226065080663578,-0.0150720496841,0.008431809391492
1627660373319290000,1.51566017507043,0,0.032433277025677,0.226040101429078,-0.014887068614096,0.008403640744112
1627660373319310000,0.85470427902435,0,-0.118256650989254,0.226015121653737,-0.014717297353901,0.008378101966154
1627660373319330000,1.1106663762466,0,-0.132367877129564,0.22599247076797,-0.014526045643777,0.008349648250615
1627660373363370000,1.40512504476745,0,-0.100560489137551,0.225967201485106,-0.014340339008827,0.008322389247868
1627660373363400000,1.55624888598703,0,-0.149656829740901,0.225942993095493,-0.014158121294511,0.008295976128352
1627660373378330000,1.03092410029942,0,-0.043496734556989,0.225919522253521,-0.013969255690095,0.008268943579284
1627660373396970000,1.69136717647324,0,-0.067133921595107,0.225895483624074,-0.013804291781281,0.008245643265993
1627660373439310000,0.198243345945194,0,-0.004640548585079,0.22587476627865,-0.013631818024731,0.008221553365404
1627660373439360000,0.600235805849308,0,-0.003001934186761,0.225853322766102,-0.013477678289051,0.008200291608008
1627660373483300000,1.07686434865623,0,-0.064464796595606,0.225834398310411,-0.013319600633365,0.008178720841212
1627660373483340000,1.69951496702757,0,-0.275081626939062,0.225815181449111,-0.013165033016526,0.008157875880448
1627660373527540000,1.30831446747699,0,0.021619766457417,0.225796606203093,-0.013012648877111,0.008137559527284
1627660373527650000,1.1570479310257,0,-0.115909919011817,0.225778494030261,-0.012897594669525,0.008122392752982
1627660373571300000,1.51502887562169,0,-0.096096543669492,0.225764980309367,-0.01278571864445,0.008107755185304
1627660373571330000,2.06668966074746,0,-0.155994254950925,0.225751922404435,-0.012676170316477,0.008093543828357
1627660373615280000,1.63915193182639,0,-0.036624531169473,0.2257392408444,-0.012567806602721,0.008079604373734
1627660373615320000,1.38032538139205,0,-0.120765680810607,0.225726798034962,-0.01246143150137,0.008066036039797
1627660373659370000,2.5563287564197,0,-0.09914126280053,0.225714683420776,-0.012356934548311,0.008052818118975
1627660373659390000,1.95125746391848,0,-0.037179568214064,0.225702878470805,-0.012253277880086,0.008039814656654
1627660373703400000,1.55504506135617,0,-0.021158468153562,0.22569126168554,-0.012151396863599,0.008027139815413
1627660373703440000,2.31984028844462,0,-0.290264458994448,0.225679935841648,-0.01204967779967,0.008014588770075
1627660373703460000,2.13459009489874,0,-0.198665119705038,0.225668717311454,-0.011954030181927,0.008002884412764
1627660373751630000,1.33262422446862,0,0.005925537218208,0.225658254684683,-0.01186510666546,0.007992085934226
1627660373751700000,1.22124538830745,0,0.089970385465229,0.225648599883433,-0.011777940027887,0.007981576226155
1627660373760720000,1.62987158321411,0,-0.127957939260428,0.225639199918585,-0.011692473713084,0.007971345923078
1627660373778050000,1.59912135812876,0,-0.043673263066694,0.225630047943852,-0.01160874485563,0.007961395067584
1627660373819280000,1.39839781632923,0,-0.093985440799905,0.225621144167801,-0.01152679277446,0.007951723896738
1627660373863320000,2.01089046631199,0,-0.312826489666516,0.225612488951967,-0.011402361062194,0.007937153412188
1627660373863350000,1.80479057096112,0,-0.142488191431833,0.225599434989837,-0.011279421955282,0.00792292706707
1627660373863360000,0.929621137932061,0,-0.017645395466312,0.225586696424037,-0.011159556835444,0.00790920385212
1627660373907320000,1.4674208808621,0,-0.118627807168512,0.225574405223545,-0.011040671959646,0.007895735538623
1627660373907350000,2.13981669245919,0,-0.052777302774999,0.22556233854491,-0.010925392881628,0.007882812952963
1627660373921700000,1.0955822151051,0,-0.022690919537712,0.225550758295424,-0.0107756129274,0.007866211795837
1627660373936950000,2.19844057223827,0,-0.00774917084079,0.225535869079166,-0.010628402458961,0.007850127846817
1627660373983660000,2.05739300349464,0,-0.21739809667955,0.225521446690325,-0.01048117503216,0.007834260520696
1627660374027310000,1.86024474527781,0,0.016261543675636,0.225507213418464,-0.01034150464143,0.007819412445657
1627660374027340000,1.48272717013306,0,-0.055150811014978,0.225493891703574,-0.01020322614318,0.007804905204535
1627660374027350000,1.09210370767208,0,-0.199595681204688,0.225480870783903,-0.010085976752649,0.007792760772674
1627660374071300000,1.15682802006874,0,0.006857591765214,0.225469971019081,-0.009970866831285,0.007780968687261
1627660374071320000,1.26054718064579,0,-0.105514753392141,0.2254593817085,-0.009858234242288,0.007769560440566
1627660374079390000,1.1764331553042,0,-0.079233552254107,0.225449134750742,-0.009745293586132,0.007758249464957
1627660374099250000,1.6551166875186,0,-0.118220645465342,0.225438972393176,-0.009640508553099,0.007747872755408
1627660374139330000,1.3420033992476,0,-0.076836737242078,0.225429648644459,-0.009580067509373,0.007741946261655
1627660374183420000,1.74787206119977,0,0.18178232676908,0.225424328356235,-0.009521295422077,0.007736210056001
1627660374183510000,1.64027098425283,0,-0.24558583446208,0.225419172183066,-0.009463234936933,0.007730577547316
1627660374183540000,2.02685578828464,0,-0.096879347462959,0.225414108528509,-0.009403750515143,0.007724841945011
1627660374227300000,1.96598756463916,0,-0.101113177664093,0.225408951306302,-0.00935099909541,0.007719787161522
1627660374227330000,0.510981765940144,0,-0.016214617770312,0.225404406835538,-0.009305826519897,0.007715481358495
1627660374237230000,0.621445610405523,0,-0.046862305287944,0.225400535582133,-0.009261447843342,0.007711270100742
1627660374258480000,0.923177976753588,0,-0.009415075706328,0.225396748116629,-0.009217857003632,0.007707153070299
1627660374299520000,0.837514556004932,0,-0.013643236411308,0.225393045087812,-0.009174984539513,0.007703122691832
1627660374343340000,2.15313657828184,0,-0.248318795083826,0.225389419690954,-0.009133657984615,0.00769925545934
1627660374343370000,1.55322786826319,0,0.086942807823459,0.225385940875331,-0.009029667004886,0.007689589248358
1627660374343380000,0.925529140355736,0,-0.097174524361848,0.22537723624273,-0.008927525430839,0.007680213412779
1627660374387290000,1.39390244920584,0,-0.013278734431293,0.225368799352124,-0.008827397226745,0.007671125233329
1627660374387330000,1.99746143540479,0,0.06419083354921,0.225360619773209,-0.008720003820486,0.007661489324576
1627660374400110000,2.18468361843758,0,-0.17335246454891,0.225351944539076,-0.008633494807128,0.007653816705594
1627660374418200000,1.80935633922607,0,-0.110856451985047,0.225345038541288,-0.008595404195166,0.007650468386079
1627660374459270000,1.50868580978855,0,-0.118881171127476,0.225342028503713,-0.008558142588558,0.007647200040006
1627660374503640000,1.54028197625162,0,-0.001186595770625,0.225339085224525,-0.008521713057419,0.007644018347013
1627660374503660000,1.41413904854291,0,-0.097211738676524,0.225336219809254,-0.008485848074364,0.007640899102386
1627660374504260000,1.56076329198851,0,0.027429615577878,0.225333410429024,-0.008450295058118,0.007637819862317
1627660374551370000,1.75631829407986,0,-0.106869476083985,0.225330636880542,-0.008410668574045,0.007634402339302
1627660374551510000,1.5774294593539,0,-0.171600510276431,0.225327557996969,-0.008371107053934,0.007631006945633
1627660374559600000,1.41117375653722,0,-0.058492989190249,0.225324499249665,-0.008332483565769,0.007627707535013
1627660374580760000,1.48253777694122,0,0.010312525423027,0.225321526850517,-0.008294697889076,0.00762449436357
1627660374623340000,1.6588934241031,0,-0.141884649521847,0.225318631943576,-0.00825753992299,0.007621348705284
1627660374623620000,1.07135017434993,0,-0.036131786877686,0.225315797661174,-0.008214215076098,0.007617697802518
1627660374667450000,1.44500921033726,0,-0.10743373358331,0.225312507289234,-0.008170798070536,0.007614059113007
1627660374667480000,0.44570524355393,0,-0.005679138560419,0.225309228247487,-0.008129970241785,0.007610655257277
1627660374711380000,1.49010490118861,0,0.049805642225143,0.225306160846808,-0.008089489504326,0.007607296793874
1627660374711420000,1.08159366952246,0,-0.054895347105872,0.225303133945195,-0.008049154068591,0.007603966946496
1627660374760410000,1.08631417213887,0,0.006879132442284,0.225300132614756,-0.008009515702024,0.007600710843814
1627660374760430000,2.24356274823855,0,-0.183865167595324,0.225297197605408,-0.007970150033931,0.007597492915901
1627660374803710000,1.54728380984165,0,-0.107989775401186,0.225294296780411,-0.007931446286248,0.007594344520759
1627660374803750000,1.19825106372486,0,0.041810720866833,0.225291458486087,-0.007893418377888,0.007591265955001
1627660374803780000,1.60302094357508,0,0.065406250889782,0.225288682969791,-0.007856663333848,0.007588304495409
1627660374847470000,1.26379908642314,0,-0.18291921758036,0.225286012917681,-0.007846853858694,0.007587519508404
1627660374847540000,1.74178115584107,0,0.014601354064302,0.225285307264569,-0.007837390010017,0.007586760132929
1627660374859640000,2.01889748048794,0,0.045968387923129,0.225284622562931,-0.007828056471008,0.007586012089988
1627660374882870000,1.04674857795902,0,-0.074084300998506,0.225283948057718,-0.007818888492908,0.007585278183801
1627660374923270000,1.07790489541654,0,-0.045722400742489,0.225283286292563,-0.007810142443229,0.007584578880898
1627660374923310000,2.40178535040094,0,0.12297126742173,0.225282655740791,-0.007854848454328,0.007588167991453
1627660374967280000,1.48566200150805,0,0.093132108368861,0.225285896315438,-0.007899084507366,0.007591733351952
1627660374967310000,1.12612910908882,0,0.0302554291916,0.225289111018318,-0.007942436891913,0.007595246783297
1627660375015530000,2.43884840474608,0,-0.076708465514307,0.225292278648736,-0.007986227975659,0.007598815350143
1627660375015570000,1.33434389756303,0,-0.122369298342772,0.22529549586783,-0.008026135210045,0.007602083897307
1627660375061230000,1.40559037728272,0,-0.03042817514377,0.225298442042243,-0.008070990508891,0.007605778201581
1627660375061260000,0.123411318544183,0,0.00198291817232,0.225301772540034,-0.008114833282222,0.007609408181306
1627660375103370000,1.5998560399234,0,0.092133254661755,0.225305044305867,-0.008157386039088,0.007612950019445
1627660375103400000,2.30740284967371,0,-0.118051905412796,0.225308236369788,-0.008210309940549,0.007617382358905
1627660375103420000,0.966098433226071,0,-0.10345423680631,0.225312231750882,-0.008243309261644,0.007620156982514
1627660375147360000,0.637806667796229,0,-0.026977366141137,0.225314730259659,-0.008297038396053,0.007624705356499
1627660375147400000,1.86068392711691,0,-0.251540868644338,0.225318830596625,-0.008354214881812,0.007629575355482
1627660375163460000,1.05137929219945,0,-0.057044829728897,0.225323218748867,-0.008407621384845,0.00763415332832
1627660375194250000,2.42284307156482,0,-0.003107518283816,0.225327342714576,-0.008470654153714,0.007639595779996
1627660375235940000,1.43022291518545,0,-0.056458907625355,0.225332246314155,-0.00851890497696,0.007643786021461
1627660375236500000,2.08750464095266,0,-0.164534907836552,0.225336019109355,-0.008506567901227,0.007642703007913
1627660375279770000,1.07045896953145,0,-0.109888248879485,0.225335037545111,-0.008493047910414,0.007641527501745
1627660375279810000,0.741126473020807,0,-0.003539399265163,0.225333978672403,-0.008479753292207,0.007640373580781
1627660375323250000,1.84099106985743,0,-0.1086949724111,0.225332939341205,-0.008466262003937,0.007639204364819
1627660375323290000,1.82266903508401,0,-0.069184330972828,0.225331886166325,-0.00845046024997,0.007637836969044
1627660375323300000,1.70911513955736,0,0.008425933046572,0.225330654243145,-0.008505348702106,0.007642606764375
1627660375367320000,1.45265210565867,0,0.025886944121193,0.225334957641936,-0.00858087627857,0.007649209312139
1627660375367350000,1.66113595720572,0,-0.131195866982331,0.225340906345613,-0.008654674615512,0.007655713549402
1627660375385330000,1.25424117432547,0,0.053240786125639,0.22534676350069,-0.008753051082856,0.007664474313913
1627660375399010000,2.07579047962243,0,0.012629368211589,0.225354654402306,-0.008798158045786,0.007668513872064
1627660375440820000,1.00788645097084,0,-0.084816830694773,0.225358285310522,-0.008873420768118,0.007675319107185
1627660375440850000,0.885752489564752,0,-0.03174807101767,0.225364414681193,-0.00894660701904,0.007681986691947
1627660375483350000,2.42598409548623,0,-0.116184484922091,0.225370415718597,-0.009018715056686,0.007688609437758
1627660375483380000,1.38984867696315,0,0.024942889679048,0.225376375722215,-0.009103986935169,0.007696511926403
1627660375531400000,0.949850816038126,0,-0.039353925527238,0.225383488127494,-0.009159649390533,0.007701703389571
1627660375531440000,1.41073323432322,0,-0.105178941248044,0.225388155214193,-0.009246949877158,0.007709923159366
1627660375575360000,0.808009275095646,0,-0.004846482367644,0.225395553549146,-0.009334532321417,0.007718241517683
1627660375575390000,1.51714538992846,0,-0.068019551168475,0.225403035399343,-0.009419283829054,0.007726364551946
1627660375623540000,1.68497274491432,0,-0.014765838795086,0.225410339959684,-0.009503003273157,0.007734460575322
1627660375623580000,1.49071363668076,0,-0.07704334159242,0.225417619277601,-0.009585804214051,0.007742537746061
1627660375623620000,1.27099357028061,0,-0.12595185660384,0.225424880475923,-0.009676153427728,0.007751432413626
1627660375667320000,1.28936386407283,0,-0.020201183122303,0.225432876472727,-0.009764909217527,0.007760248955204
1627660375667360000,1.92755874353964,0,-0.004316673885835,0.22544079952192,-0.009852262946859,0.007769004261992
1627660375677160000,1.40088449873691,0,-0.123367887523208,0.225448666178405,-0.009937061730748,0.007777577214939
1627660375699010000,1.35143771140884,0,0.02018051193822,0.225456367455568,-0.010022730773437,0.007786312961114
1627660375739320000,1.1967060774243,0,0.020706048187338,0.225464214158871,-0.010071274414944,0.00779128700148
1627660375739360000,1.38733877955025,0,-0.001789016646198,0.225468675162464,-0.010119498531855,0.00779626062445
1627660375783330000,1.83114204276311,0,-0.170180993239753,0.225473141364545,-0.010166907644722,0.007801173001435
1627660375783360000,0.806269413390183,0,-0.022200752047397,0.225477552021424,-0.010213706448287,0.007806044519193
1627660375831320000,1.95727412586421,0,-0.009635065764462,0.225481925594633,-0.01025850775891,0.007810728533086
1627660375831350000,2.01433166466169,0,0.011466898374641,0.225486130178212,-0.010293279259761,0.007814375754037
1627660375875280000,1.59679666389238,0,-0.171625369359097,0.225489402314326,-0.010326812605075,0.007817906847497
1627660375875310000,1.47340126287423,0,0.080366377734538,0.225492571521314,-0.010359743905116,0.007821385773945
1627660375919320000,1.12752428499274,0,-0.089253269809292,0.225495693789142,-0.010392419239993,0.007824848601158
1627660375919350000,1.1624548127868,0,-0.171223366563696,0.22549880145223,-0.01042413713392,0.007828220112502
1627660375919370000,1.54611114474304,0,-0.110425419621862,0.225501826827257,-0.010605157112757,0.007847699922719
1627660375963260000,2.0310337390272,0,-0.191661573089408,0.225519332376211,-0.01078340672455,0.007867165849079
1627660375963290000,0.977758204553179,0,-0.048619952603148,0.225536790794165,-0.01095893864455,0.007886649278503
1627660375977920000,2.16309035271657,0,-0.04868957321262,0.225554258212696,-0.011130120090522,0.007905949340619
1627660375999240000,0.945536492673496,0,-0.113935619979333,0.22557155413338,-0.01129791058085,0.0079251547543
1627660376039300000,2.11736057676059,0,-0.129270828288011,0.225588758764671,-0.011377067054009,0.007934283977847
1627660376039330000,1.78217735435432,0,-0.143366198605886,0.225596914091047,-0.011453795989535,0.007943221779591
1627660376083410000,1.72568192271543,0,-0.093210399724573,0.225604916523882,-0.011529410553586,0.007952088217055
1627660376083450000,0.924606413532967,0,-0.071994067767204,0.225612853842222,-0.011602819233966,0.007960750801788
1627660376131600000,1.42825579177184,0,-0.039002739133709,0.225620607022985,-0.011675248136193,0.007969351503772
1627660376131680000,1.56639942654627,0,-0.123700096952536,0.225628303782693,-0.011780832380544,0.007981997296624
1627660376175410000,2.0011371722962,0,0.212805053695086,0.225639627131287,-0.011884354401423,0.007994492382235
1627660376175440000,2.04419656110227,0,-0.075443435247614,0.225650803777311,-0.011987287254155,0.008007024166082
1627660376219270000,0.828626641314528,0,-0.015621935777188,0.22566201088587,-0.012087329260573,0.008019305427585
1627660376219300000,1.97848840290193,0,-0.007605539582575,0.225672990577934,-0.012184869611446,0.008031376822583
1627660376219330000,1.53504140300093,0,-0.007539790430993,0.225683780092802,-0.012357005001972,0.008052948302715
1627660376263310000,2.29460843890898,0,-0.178489447347086,0.225703078057368,-0.012526937520381,0.008074504479361
1627660376263340000,1.42642010664005,0,-0.07020465285409,0.225722331778418,-0.012694390057022,0.008096030528623
1627660376278460000,1.29765166861436,0,0.010196817402922,0.225741550359696,-0.012859752089086,0.00811756492433
1627660376297260000,1.10921168723333,0,-0.132028775931799,0.225760768246444,-0.013016667253027,0.008138250359768
1627660376339300000,1.74858755457128,0,-0.131093265262281,0.22577921846901,-0.013095834384946,0.008148742313036
1627660376339330000,1.38296359108174,0,-0.221343213816933,0.225788547552368,-0.013172497509991,0.008158999820091
1627660376383300000,1.6758166326962,0,-0.03848806229767,0.225797692164958,-0.013248788919949,0.008169267062482
1627660376383330000,2.10024229521117,0,-0.214227034686897,0.225806844165539,-0.013325425682625,0.008179640044852
1627660376427300000,1.24214057031424,0,-0.058731818702952,0.225816088788561,-0.013394119863802,0.008188983529935
